    ,header_version ,scan_name ,scan_time    ,temperature_system ,temperature_detector ,humidity ,pga ,wavelength  ,intensity ,reference ,valid_length
177 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1565.72192  ,104       ,        0 ,         220
178 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1568.835849 ,104       ,        0 ,         220
179 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1571.945428 ,115       ,        0 ,         220
180 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1575.050656 ,102       ,        0 ,         220
181 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1579.184194 ,100       ,        0 ,         220
182 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1582.279271 ,89        ,        0 ,         220
183 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1585.369999 ,101       ,        0 ,         220
184 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1588.456377 ,94        ,        0 ,         220
185 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1591.538404 ,85        ,        0 ,         220
186 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1594.616081 ,79        ,        0 ,         220
187 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1598.712883 ,84        ,        0 ,         220
188 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1601.78041  ,76        ,        0 ,         220
189 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1604.843586 ,84        ,        0 ,         220
190 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1607.902413 ,81        ,        0 ,         220
191 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1610.956889 ,83        ,        0 ,         220
192 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1615.022756 ,67        ,        0 ,         220
193 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1618.067082 ,81        ,        0 ,         220
194 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1621.107057 ,74        ,        0 ,         220
